date,prcp,tavg,tmax,tmin,awnd,wsf2,wsf5,wdf2,wdf5
2023-12-29,0.0,141.0,228.0,67.0,16.0,40.0,54.0,80.0,70.0
2023-12-30,0.0,162.0,244.0,106.0,29.0,63.0,81.0,270.0,270.0
2023-12-31,0.0,142.0,178.0,78.0,16.0,40.0,63.0,80.0,40.0
2024-01-01,0.0,124.0,172.0,83.0,18.0,58.0,85.0,130.0,130.0
2024-01-02,0.0,129.0,189.0,72.0,13.0,45.0,67.0,80.0,50.0
2024-01-03,3.0,127.0,178.0,72.0,30.0,148.0,201.0,300.0,310.0
2024-01-04,0.0,114.0,156.0,72.0,30.0,72.0,112.0,220.0,270.0
2024-01-05,0.0,103.0,144.0,56.0,13.0,45.0,72.0,300.0,330.0
2024-01-06,0.0,100.0,167.0,44.0,20.0,45.0,63.0,190.0,130.0
2024-01-07,3.0,107.0,122.0,61.0,47.0,130.0,174.0,270.0,280.0
2024-01-08,0.0,73.0,122.0,28.0,26.0,67.0,81.0,290.0,300.0
2024-01-09,0.0,72.0,133.0,17.0,15.0,36.0,54.0,240.0,10.0
2024-01-10,0.0,81.0,156.0,28.0,20.0,54.0,63.0,110.0,120.0
2024-01-11,3.0,96.0,144.0,39.0,55.0,116.0,246.0,280.0,290.0
2024-01-12,0.0,81.0,144.0,22.0,18.0,58.0,72.0,90.0,320.0
2024-01-13,0.0,90.0,167.0,28.0,12.0,40.0,45.0,80.0,90.0
2024-01-14,0.0,114.0,194.0,50.0,22.0,45.0,72.0,270.0,330.0
2024-01-15,0.0,121.0,200.0,56.0,14.0,36.0,49.0,80.0,170.0
2024-01-16,0.0,132.0,211.0,67.0,11.0,45.0,54.0,90.0,90.0
2024-01-17,0.0,131.0,200.0,72.0,23.0,45.0,63.0,100.0,360.0
2024-01-18,0.0,146.0,244.0,72.0,11.0,36.0,54.0,90.0,90.0
2024-01-19,0.0,166.0,250.0,100.0,16.0,45.0,58.0,80.0,80.0
2024-01-20,0.0,163.0,200.0,111.0,25.0,58.0,76.0,160.0,170.0
2024-01-21,8.0,150.0,172.0,117.0,17.0,40.0,63.0,50.0,160.0
2024-01-22,66.0,128.0,178.0,100.0,26.0,67.0,85.0,90.0,90.0
2024-01-23,104.0,136.0,161.0,122.0,29.0,67.0,85.0,90.0,80.0
2024-01-24,0.0,136.0,172.0,117.0,10.0,36.0,76.0,320.0,350.0
2024-01-25,0.0,140.0,189.0,106.0,27.0,63.0,85.0,290.0,290.0
2024-01-26,0.0,141.0,206.0,83.0,21.0,58.0,76.0,280.0,260.0
2024-01-27,0.0,151.0,233.0,83.0,30.0,89.0,121.0,50.0,70.0
2024-01-28,0.0,189.0,256.0,117.0,40.0,98.0,130.0,80.0,70.0
2024-01-29,0.0,187.0,272.0,122.0,17.0,76.0,94.0,80.0,80.0
2024-01-30,0.0,192.0,272.0,122.0,16.0,58.0,72.0,110.0,90.0
2024-01-31,0.0,193.0,272.0,133.0,23.0,54.0,81.0,120.0,120.0
2024-02-01,97.0,204.0,272.0,128.0,55.0,130.0,165.0,280.0,270.0
2024-02-02,53.0,148.0,172.0,111.0,49.0,112.0,143.0,270.0,250.0
2024-02-03,0.0,127.0,178.0,78.0,21.0,67.0,81.0,280.0,230.0
2024-02-04,0.0,134.0,211.0,94.0,26.0,58.0,67.0,100.0,100.0
2024-02-05,0.0,163.0,239.0,117.0,32.0,63.0,76.0,100.0,100.0
2024-02-06,56.0,179.0,189.0,100.0,43.0,125.0,206.0,180.0,190.0
2024-02-07,30.0,124.0,167.0,94.0,38.0,94.0,116.0,300.0,290.0
2024-02-08,56.0,112.0,144.0,61.0,47.0,148.0,201.0,250.0,230.0
2024-02-09,0.0,86.0,156.0,44.0,16.0,45.0,67.0,90.0,130.0
2024-02-10,43.0,105.0,150.0,72.0,34.0,98.0,130.0,270.0,270.0
2024-02-11,0.0,97.0,167.0,44.0,17.0,45.0,63.0,90.0,320.0
2024-02-12,0.0,114.0,194.0,56.0,17.0,54.0,76.0,60.0,30.0
2024-02-13,0.0,136.0,217.0,72.0,21.0,45.0,63.0,260.0,270.0
2024-02-14,0.0,143.0,217.0,78.0,17.0,40.0,58.0,90.0,180.0
2024-02-15,0.0,152.0,233.0,89.0,25.0,45.0,76.0,90.0,290.0
2024-02-16,0.0,160.0,222.0,89.0,23.0,54.0,67.0,90.0,110.0
2024-02-17,0.0,168.0,239.0,106.0,24.0,45.0,72.0,280.0,290.0
2024-02-18,0.0,173.0,250.0,106.0,21.0,45.0,63.0,120.0,130.0
2024-02-19,0.0,185.0,267.0,122.0,26.0,58.0,76.0,180.0,170.0
2024-02-20,0.0,196.0,278.0,117.0,28.0,58.0,72.0,120.0,160.0
2024-02-21,0.0,195.0,244.0,133.0,35.0,76.0,125.0,280.0,300.0
2024-02-22,0.0,179.0,244.0,122.0,18.0,54.0,76.0,230.0,310.0
2024-02-23,0.0,188.0,272.0,117.0,14.0,58.0,85.0,70.0,70.0
2024-02-24,0.0,196.0,256.0,144.0,19.0,45.0,58.0,130.0,110.0
2024-02-25,0.0,204.0,289.0,150.0,21.0,58.0,72.0,120.0,110.0
2024-02-26,0.0,218.0,244.0,172.0,17.0,45.0,63.0,160.0,150.0
2024-02-27,0.0,201.0,244.0,139.0,23.0,72.0,107.0,230.0,250.0
2024-02-28,0.0,192.0,267.0,128.0,34.0,116.0,157.0,160.0,150.0
2024-02-29,0.0,170.0,244.0,122.0,26.0,54.0,72.0,220.0,200.0
2024-03-01,0.0,191.0,267.0,128.0,31.0,63.0,81.0,160.0,150.0
2024-03-02,0.0,194.0,267.0,117.0,36.0,94.0,130.0,230.0,220.0
2024-03-03,0.0,189.0,233.0,122.0,24.0,76.0,112.0,230.0,280.0
2024-03-04,0.0,173.0,239.0,117.0,23.0,76.0,107.0,290.0,280.0
2024-03-05,0.0,174.0,250.0,117.0,20.0,54.0,72.0,80.0,160.0
2024-03-06,0.0,187.0,244.0,139.0,22.0,63.0,89.0,180.0,180.0
2024-03-07,51.0,162.0,183.0,117.0,35.0,103.0,143.0,340.0,360.0
2024-03-08,13.0,142.0,217.0,117.0,18.0,72.0,89.0,60.0,50.0
2024-03-09,0.0,168.0,244.0,106.0,30.0,58.0,76.0,100.0,150.0
2024-03-10,0.0,193.0,272.0,117.0,23.0,72.0,98.0,80.0,130.0
2024-03-11,0.0,202.0,278.0,139.0,25.0,67.0,89.0,270.0,330.0
2024-03-12,0.0,201.0,256.0,128.0,26.0,72.0,89.0,280.0,280.0
2024-03-13,0.0,191.0,250.0,122.0,38.0,107.0,143.0,270.0,270.0
2024-03-14,3.0,178.0,228.0,122.0,27.0,107.0,139.0,310.0,290.0
2024-03-15,46.0,152.0,172.0,100.0,35.0,81.0,116.0,260.0,280.0
2024-03-16,0.0,124.0,206.0,78.0,21.0,67.0,89.0,150.0,140.0
2024-03-17,3.0,152.0,206.0,111.0,29.0,107.0,165.0,20.0,10.0
2024-03-18,0.0,169.0,272.0,106.0,27.0,125.0,152.0,80.0,80.0
2024-03-19,0.0,182.0,267.0,122.0,22.0,98.0,161.0,20.0,20.0
2024-03-20,5.0,189.0,267.0,122.0,26.0,130.0,170.0,360.0,360.0
2024-03-21,0.0,203.0,283.0,133.0,25.0,94.0,148.0,280.0,310.0
2024-03-22,0.0,223.0,300.0,156.0,23.0,54.0,89.0,180.0,300.0
2024-03-23,0.0,226.0,283.0,167.0,42.0,112.0,143.0,280.0,240.0
2024-03-24,94.0,176.0,194.0,117.0,58.0,116.0,161.0,270.0,270.0
2024-03-25,0.0,144.0,217.0,94.0,38.0,116.0,179.0,240.0,310.0
2024-03-26,0.0,173.0,228.0,128.0,42.0,130.0,183.0,20.0,30.0
2024-03-27,0.0,162.0,256.0,106.0,30.0,72.0,81.0,80.0,80.0
2024-03-28,0.0,198.0,278.0,128.0,26.0,54.0,67.0,80.0,90.0
2024-03-29,0.0,216.0,300.0,133.0,31.0,81.0,103.0,270.0,230.0
2024-03-30,0.0,232.0,306.0,150.0,68.0,143.0,219.0,200.0,210.0
2024-03-31,127.0,162.0,183.0,106.0,39.0,130.0,143.0,280.0,280.0
2024-04-01,102.0,129.0,178.0,94.0,25.0,103.0,157.0,240.0,240.0
2024-04-02,0.0,158.0,244.0,106.0,24.0,63.0,89.0,270.0,270.0
2024-04-03,0.0,199.0,283.0,133.0,22.0,54.0,72.0,80.0,60.0
2024-04-04,0.0,223.0,317.0,150.0,35.0,76.0,103.0,220.0,210.0
2024-04-05,0.0,217.0,222.0,133.0,67.0,143.0,179.0,270.0,270.0
2024-04-06,0.0,146.0,200.0,94.0,35.0,107.0,143.0,270.0,270.0
2024-04-07,0.0,166.0,244.0,100.0,23.0,58.0,81.0,260.0,310.0
2024-04-08,0.0,188.0,244.0,128.0,30.0,103.0,139.0,270.0,270.0
2024-04-09,0.0,199.0,294.0,128.0,31.0,81.0,112.0,270.0,260.0
2024-04-10,0.0,229.0,306.0,139.0,22.0,54.0,72.0,270.0,290.0
2024-04-11,0.0,249.0,344.0,167.0,26.0,67.0,85.0,70.0,70.0
2024-04-12,0.0,273.0,350.0,183.0,43.0,98.0,152.0,170.0,180.0
2024-04-13,0.0,256.0,322.0,178.0,37.0,81.0,112.0,160.0,180.0
2024-04-14,0.0,238.0,289.0,156.0,37.0,112.0,139.0,280.0,280.0
2024-04-15,0.0,206.0,250.0,144.0,31.0,98.0,116.0,270.0,270.0
2024-04-16,0.0,217.0,311.0,150.0,26.0,72.0,107.0,290.0,320.0
2024-04-17,0.0,252.0,339.0,167.0,24.0,63.0,98.0,310.0,320.0
2024-04-18,0.0,267.0,344.0,189.0,23.0,67.0,85.0,170.0,170.0
2024-04-19,0.0,272.0,344.0,189.0,26.0,72.0,121.0,280.0,260.0
2024-04-20,0.0,285.0,356.0,200.0,26.0,63.0,89.0,270.0,290.0
2024-04-21,0.0,287.0,378.0,211.0,22.0,58.0,76.0,130.0,330.0
2024-04-22,0.0,302.0,389.0,217.0,38.0,76.0,103.0,260.0,260.0
2024-04-23,0.0,299.0,367.0,211.0,41.0,89.0,121.0,270.0,260.0
2024-04-24,0.0,279.0,339.0,200.0,27.0,81.0,112.0,240.0,230.0
2024-04-25,0.0,256.0,294.0,200.0,37.0,98.0,134.0,280.0,280.0
2024-04-26,0.0,237.0,283.0,183.0,57.0,130.0,192.0,260.0,270.0
2024-04-27,0.0,216.0,278.0,172.0,35.0,94.0,121.0,280.0,230.0
2024-04-28,0.0,238.0,311.0,167.0,21.0,67.0,98.0,280.0,310.0
2024-04-29,0.0,262.0,350.0,183.0,28.0,63.0,103.0,190.0,360.0
2024-04-30,0.0,280.0,356.0,206.0,31.0,72.0,112.0,280.0,340.0
2024-05-01,0.0,283.0,339.0,206.0,36.0,81.0,107.0,290.0,280.0
2024-05-02,0.0,278.0,339.0,206.0,30.0,67.0,94.0,260.0,270.0
2024-05-03,0.0,285.0,361.0,211.0,38.0,81.0,130.0,280.0,150.0
2024-05-04,0.0,286.0,350.0,217.0,26.0,81.0,107.0,270.0,250.0
2024-05-05,0.0,279.0,294.0,206.0,62.0,125.0,165.0,270.0,280.0
2024-05-06,0.0,229.0,300.0,161.0,34.0,81.0,112.0,270.0,280.0
2024-05-07,0.0,252.0,333.0,172.0,35.0,89.0,112.0,280.0,280.0
2024-05-08,0.0,268.0,328.0,194.0,43.0,107.0,148.0,270.0,260.0
2024-05-09,0.0,252.0,317.0,183.0,32.0,81.0,121.0,280.0,310.0
2024-05-10,0.0,259.0,339.0,183.0,27.0,72.0,98.0,290.0,280.0
2024-05-11,0.0,273.0,339.0,183.0,36.0,107.0,143.0,280.0,280.0
2024-05-12,0.0,277.0,350.0,206.0,21.0,63.0,94.0,290.0,280.0
2024-05-13,0.0,297.0,378.0,217.0,34.0,76.0,116.0,270.0,300.0
2024-05-14,0.0,313.0,378.0,233.0,32.0,81.0,112.0,260.0,260.0
2024-05-15,0.0,309.0,367.0,228.0,39.0,94.0,143.0,310.0,40.0
2024-05-16,3.0,302.0,367.0,244.0,32.0,98.0,125.0,270.0,220.0
2024-05-17,0.0,312.0,389.0,239.0,36.0,89.0,130.0,300.0,290.0
2024-05-18,0.0,326.0,400.0,250.0,34.0,98.0,143.0,280.0,260.0
2024-05-19,0.0,318.0,372.0,239.0,38.0,94.0,134.0,280.0,280.0
2024-05-20,0.0,295.0,333.0,228.0,36.0,183.0,210.0,270.0,270.0
2024-05-21,0.0,276.0,356.0,194.0,34.0,89.0,116.0,300.0,270.0
2024-05-22,0.0,283.0,361.0,206.0,33.0,89.0,116.0,240.0,250.0
2024-05-23,0.0,291.0,367.0,211.0,35.0,81.0,107.0,220.0,220.0
2024-05-24,0.0,300.0,378.0,228.0,37.0,103.0,157.0,230.0,300.0
2024-05-25,0.0,301.0,333.0,239.0,49.0,107.0,130.0,230.0,230.0
2024-05-26,0.0,285.0,372.0,211.0,24.0,63.0,94.0,290.0,350.0
2024-05-27,0.0,311.0,389.0,228.0,22.0,67.0,116.0,280.0,360.0
2024-05-28,0.0,326.0,411.0,244.0,29.0,76.0,116.0,290.0,330.0
2024-05-29,0.0,330.0,394.0,244.0,31.0,76.0,130.0,290.0,190.0
2024-05-30,0.0,330.0,400.0,244.0,26.0,67.0,103.0,290.0,340.0
2024-05-31,0.0,334.0,417.0,244.0,33.0,72.0,103.0,270.0,320.0
2024-06-01,0.0,341.0,417.0,250.0,34.0,81.0,116.0,200.0,320.0
2024-06-02,0.0,332.0,406.0,250.0,33.0,94.0,107.0,280.0,300.0
2024-06-03,0.0,329.0,394.0,250.0,35.0,72.0,116.0,280.0,310.0
2024-06-04,0.0,332.0,400.0,261.0,19.0,63.0,89.0,290.0,310.0
2024-06-05,0.0,347.0,422.0,278.0,34.0,72.0,121.0,270.0,270.0
2024-06-06,0.0,371.0,450.0,294.0,36.0,89.0,121.0,280.0,260.0
2024-06-07,0.0,376.0,450.0,306.0,26.0,76.0,112.0,180.0,300.0
2024-06-08,0.0,362.0,422.0,289.0,31.0,72.0,103.0,240.0,360.0
2024-06-09,0.0,356.0,417.0,278.0,38.0,81.0,112.0,150.0,140.0
2024-06-10,0.0,347.0,428.0,267.0,25.0,67.0,107.0,260.0,340.0
2024-06-11,0.0,359.0,450.0,272.0,29.0,72.0,107.0,280.0,190.0
2024-06-12,0.0,372.0,439.0,283.0,28.0,72.0,125.0,310.0,340.0
2024-06-13,0.0,371.0,422.0,300.0,27.0,63.0,103.0,290.0,10.0
2024-06-14,0.0,361.0,417.0,283.0,14.0,45.0,85.0,300.0,10.0
2024-06-15,0.0,360.0,444.0,278.0,37.0,81.0,103.0,270.0,270.0
2024-06-16,0.0,376.0,444.0,289.0,40.0,103.0,139.0,270.0,270.0
2024-06-17,0.0,360.0,422.0,278.0,44.0,98.0,161.0,280.0,290.0
2024-06-18,0.0,341.0,406.0,267.0,33.0,72.0,107.0,280.0,320.0
2024-06-19,0.0,346.0,411.0,283.0,31.0,72.0,116.0,150.0,330.0
2024-06-20,0.0,364.0,461.0,283.0,38.0,94.0,125.0,180.0,250.0
2024-06-21,0.0,393.0,472.0,333.0,58.0,107.0,143.0,280.0,120.0
2024-06-22,0.0,375.0,422.0,333.0,32.0,89.0,125.0,150.0,150.0
2024-06-23,0.0,361.0,428.0,328.0,24.0,89.0,125.0,270.0,260.0
2024-06-24,3.0,382.0,444.0,317.0,37.0,148.0,206.0,50.0,50.0
2024-06-25,0.0,354.0,422.0,300.0,40.0,130.0,197.0,320.0,350.0
2024-06-26,0.0,352.0,439.0,294.0,33.0,76.0,143.0,280.0,340.0
2024-06-27,0.0,395.0,444.0,350.0,47.0,103.0,152.0,270.0,270.0
2024-06-28,0.0,388.0,444.0,333.0,38.0,103.0,157.0,280.0,310.0
2024-06-29,0.0,373.0,433.0,317.0,27.0,63.0,103.0,310.0,280.0
2024-06-30,0.0,384.0,433.0,322.0,46.0,139.0,179.0,120.0,150.0
2024-07-01,8.0,361.0,428.0,300.0,31.0,76.0,121.0,160.0,10.0
2024-07-02,0.0,381.0,450.0,333.0,27.0,81.0,107.0,290.0,310.0
2024-07-03,0.0,392.0,450.0,339.0,42.0,89.0,143.0,140.0,320.0
2024-07-04,0.0,388.0,450.0,328.0,56.0,94.0,130.0,260.0,290.0
2024-07-05,0.0,404.0,478.0,339.0,28.0,63.0,94.0,280.0,300.0
2024-07-06,0.0,401.0,456.0,328.0,34.0,94.0,116.0,290.0,300.0
2024-07-07,0.0,396.0,456.0,333.0,41.0,89.0,148.0,280.0,250.0
2024-07-08,0.0,404.0,478.0,328.0,30.0,94.0,130.0,260.0,280.0
2024-07-09,0.0,408.0,467.0,328.0,31.0,76.0,130.0,310.0,310.0
2024-07-10,0.0,403.0,461.0,333.0,36.0,98.0,143.0,310.0,320.0
2024-07-11,0.0,402.0,461.0,339.0,36.0,148.0,228.0,180.0,190.0
2024-07-12,0.0,394.0,467.0,328.0,30.0,76.0,98.0,50.0,50.0
2024-07-13,0.0,402.0,444.0,344.0,45.0,130.0,161.0,60.0,70.0
2024-07-14,84.0,382.0,428.0,289.0,57.0,134.0,188.0,200.0,200.0
2024-07-15,0.0,354.0,428.0,300.0,41.0,98.0,130.0,280.0,270.0
2024-07-16,0.0,374.0,428.0,317.0,39.0,94.0,161.0,290.0,280.0
2024-07-17,0.0,379.0,439.0,322.0,43.0,89.0,139.0,280.0,310.0
2024-07-18,0.0,389.0,439.0,339.0,36.0,98.0,143.0,140.0,150.0
2024-07-19,0.0,387.0,444.0,333.0,38.0,98.0,139.0,320.0,350.0
2024-07-20,0.0,398.0,450.0,339.0,39.0,165.0,219.0,150.0,160.0
2024-07-21,5.0,378.0,439.0,317.0,45.0,157.0,210.0,330.0,340.0
2024-07-22,0.0,346.0,439.0,294.0,30.0,67.0,125.0,320.0,10.0
2024-07-23,0.0,396.0,450.0,339.0,40.0,94.0,121.0,120.0,110.0
2024-07-24,0.0,400.0,456.0,339.0,31.0,103.0,134.0,120.0,150.0
2024-07-25,0.0,387.0,444.0,278.0,43.0,148.0,201.0,80.0,70.0
2024-07-26,0.0,347.0,433.0,278.0,24.0,72.0,98.0,120.0,120.0
2024-07-27,0.0,381.0,444.0,311.0,36.0,103.0,134.0,290.0,270.0
2024-07-28,0.0,376.0,439.0,317.0,41.0,89.0,134.0,170.0,290.0
2024-07-29,0.0,361.0,428.0,311.0,38.0,72.0,107.0,300.0,310.0
2024-07-30,0.0,372.0,428.0,317.0,39.0,134.0,157.0,270.0,280.0
2024-07-31,0.0,366.0,433.0,322.0,32.0,139.0,192.0,170.0,170.0
2024-08-01,0.0,348.0,417.0,306.0,35.0,89.0,125.0,270.0,320.0
2024-08-02,0.0,382.0,444.0,339.0,26.0,63.0,89.0,110.0,350.0
2024-08-03,0.0,394.0,467.0,333.0,33.0,107.0,134.0,240.0,250.0
2024-08-04,0.0,406.0,467.0,339.0,33.0,134.0,165.0,70.0,70.0
2024-08-05,0.0,381.0,444.0,333.0,35.0,81.0,107.0,40.0,50.0
2024-08-06,0.0,393.0,439.0,328.0,43.0,116.0,148.0,270.0,280.0
2024-08-07,3.0,342.0,400.0,272.0,42.0,125.0,201.0,150.0,160.0
2024-08-08,0.0,355.0,417.0,311.0,38.0,148.0,206.0,40.0,50.0
2024-08-09,0.0,351.0,428.0,306.0,25.0,67.0,98.0,330.0,210.0
2024-08-10,0.0,384.0,444.0,339.0,46.0,112.0,157.0,240.0,180.0
2024-08-11,0.0,351.0,406.0,311.0,37.0,81.0,107.0,260.0,160.0
2024-08-12,0.0,360.0,422.0,311.0,31.0,72.0,125.0,270.0,320.0
2024-08-13,0.0,371.0,428.0,317.0,33.0,76.0,116.0,260.0,340.0
2024-08-14,0.0,378.0,433.0,328.0,31.0,81.0,121.0,280.0,320.0
2024-08-15,0.0,381.0,439.0,322.0,26.0,76.0,139.0,240.0,330.0
2024-08-16,0.0,387.0,450.0,333.0,33.0,67.0,112.0,270.0,340.0
2024-08-17,0.0,393.0,450.0,339.0,33.0,81.0,103.0,270.0,270.0
2024-08-18,25.0,347.0,389.0,261.0,36.0,98.0,143.0,170.0,160.0
2024-08-19,0.0,365.0,444.0,311.0,23.0,76.0,98.0,280.0,360.0
2024-08-20,0.0,387.0,444.0,333.0,34.0,98.0,134.0,250.0,250.0
2024-08-21,0.0,373.0,406.0,322.0,32.0,76.0,98.0,210.0,150.0
2024-08-22,61.0,348.0,433.0,283.0,35.0,170.0,291.0,360.0,360.0
2024-08-23,0.0,331.0,428.0,289.0,38.0,107.0,139.0,170.0,170.0
2024-08-24,0.0,344.0,417.0,283.0,34.0,72.0,103.0,210.0,170.0
2024-08-25,0.0,361.0,422.0,300.0,26.0,67.0,112.0,280.0,300.0
2024-08-26,0.0,358.0,433.0,289.0,22.0,67.0,89.0,280.0,280.0
2024-08-27,0.0,359.0,422.0,294.0,26.0,76.0,112.0,160.0,150.0
2024-08-28,0.0,362.0,406.0,317.0,51.0,157.0,215.0,210.0,140.0
2024-08-29,0.0,348.0,428.0,294.0,30.0,112.0,139.0,70.0,70.0
2024-08-30,0.0,358.0,433.0,306.0,34.0,116.0,157.0,50.0,50.0
2024-08-31,0.0,369.0,422.0,311.0,31.0,125.0,165.0,60.0,40.0
2024-09-01,0.0,358.0,422.0,306.0,41.0,107.0,161.0,50.0,50.0
2024-09-02,0.0,349.0,422.0,294.0,37.0,67.0,98.0,130.0,80.0
2024-09-03,0.0,363.0,422.0,311.0,32.0,67.0,98.0,140.0,140.0
2024-09-04,0.0,368.0,439.0,306.0,26.0,72.0,103.0,120.0,130.0
2024-09-05,0.0,383.0,467.0,306.0,27.0,63.0,81.0,140.0,130.0
2024-09-06,0.0,393.0,439.0,339.0,36.0,98.0,130.0,110.0,100.0
2024-09-07,0.0,382.0,433.0,328.0,40.0,98.0,134.0,110.0,130.0
2024-09-08,0.0,369.0,433.0,311.0,46.0,103.0,130.0,130.0,130.0
2024-09-09,0.0,362.0,433.0,294.0,26.0,67.0,98.0,90.0,110.0
2024-09-10,0.0,360.0,433.0,283.0,24.0,54.0,76.0,270.0,330.0
2024-09-11,0.0,355.0,428.0,278.0,31.0,81.0,107.0,270.0,230.0
2024-09-12,0.0,354.0,428.0,272.0,40.0,107.0,157.0,170.0,170.0
2024-09-13,0.0,340.0,417.0,256.0,40.0,94.0,134.0,210.0,210.0
2024-09-14,0.0,348.0,400.0,300.0,21.0,63.0,89.0,170.0,170.0
2024-09-15,0.0,349.0,411.0,300.0,31.0,103.0,130.0,290.0,280.0
2024-09-16,0.0,336.0,389.0,283.0,48.0,103.0,165.0,240.0,180.0
2024-09-17,0.0,307.0,339.0,256.0,35.0,81.0,116.0,170.0,310.0
2024-09-18,0.0,291.0,361.0,228.0,33.0,76.0,125.0,200.0,170.0
2024-09-19,0.0,297.0,367.0,233.0,34.0,81.0,107.0,270.0,270.0
2024-09-20,0.0,308.0,361.0,250.0,40.0,94.0,121.0,280.0,270.0
2024-09-21,0.0,284.0,322.0,228.0,22.0,72.0,98.0,290.0,290.0
2024-09-22,0.0,290.0,372.0,228.0,16.0,45.0,89.0,70.0,240.0
2024-09-23,0.0,321.0,406.0,250.0,19.0,58.0,103.0,180.0,180.0
2024-09-24,0.0,340.0,422.0,256.0,20.0,63.0,85.0,80.0,70.0
2024-09-25,0.0,351.0,450.0,267.0,24.0,63.0,98.0,130.0,110.0
2024-09-26,0.0,364.0,433.0,278.0,26.0,58.0,107.0,80.0,350.0
2024-09-27,0.0,361.0,450.0,283.0,15.0,45.0,67.0,160.0,340.0
2024-09-28,0.0,381.0,472.0,294.0,34.0,76.0,112.0,160.0,130.0
2024-09-29,0.0,386.0,450.0,311.0,38.0,81.0,107.0,270.0,260.0
2024-09-30,0.0,358.0,417.0,283.0,31.0,67.0,89.0,280.0,260.0
2024-10-01,0.0,358.0,450.0,289.0,34.0,112.0,157.0,40.0,40.0
2024-10-02,0.0,358.0,422.0,300.0,32.0,81.0,107.0,110.0,90.0
2024-10-03,0.0,358.0,428.0,278.0,27.0,63.0,81.0,260.0,240.0
2024-10-04,0.0,358.0,422.0,272.0,22.0,58.0,76.0,80.0,310.0
2024-10-05,0.0,358.0,439.0,267.0,24.0,58.0,76.0,90.0,130.0
2024-10-06,0.0,358.0,450.0,267.0,22.0,63.0,89.0,290.0,290.0
2024-10-07,0.0,358.0,433.0,272.0,23.0,67.0,94.0,70.0,60.0
2024-10-08,0.0,358.0,422.0,272.0,28.0,58.0,81.0,80.0,320.0
2024-10-09,0.0,358.0,411.0,261.0,23.0,81.0,148.0,100.0,90.0
2024-10-10,0.0,358.0,417.0,256.0,11.0,45.0,76.0,300.0,250.0
2024-10-11,0.0,358.0,400.0,256.0,23.0,54.0,116.0,300.0,280.0
2024-10-12,0.0,358.0,400.0,244.0,22.0,54.0,98.0,330.0,330.0
2024-10-13,0.0,321.0,394.0,239.0,28.0,67.0,121.0,270.0,260.0
2024-10-14,0.0,314.0,394.0,239.0,26.0,67.0,85.0,270.0,180.0
2024-10-15,0.0,303.0,372.0,228.0,29.0,67.0,89.0,270.0,170.0
2024-10-16,0.0,287.0,372.0,217.0,35.0,81.0,134.0,290.0,350.0
2024-10-17,0.0,281.0,322.0,222.0,28.0,89.0,112.0,180.0,190.0
2024-10-18,0.0,252.0,261.0,172.0,56.0,143.0,197.0,280.0,240.0
2024-10-19,0.0,186.0,233.0,150.0,21.0,67.0,98.0,80.0,160.0
2024-10-20,0.0,201.0,278.0,150.0,15.0,36.0,63.0,300.0,350.0
2024-10-21,0.0,229.0,322.0,161.0,17.0,45.0,67.0,100.0,320.0
2024-10-22,0.0,252.0,350.0,167.0,16.0,36.0,76.0,290.0,310.0
2024-10-23,0.0,274.0,367.0,194.0,18.0,54.0,72.0,260.0,270.0
2024-10-24,0.0,273.0,356.0,189.0,19.0,40.0,76.0,100.0,330.0
2024-10-25,0.0,272.0,361.0,183.0,17.0,40.0,72.0,150.0,320.0
2024-10-26,0.0,274.0,378.0,189.0,16.0,40.0,54.0,60.0,60.0
2024-10-27,0.0,277.0,356.0,206.0,20.0,54.0,98.0,120.0,320.0
2024-10-28,0.0,266.0,350.0,178.0,47.0,98.0,134.0,270.0,280.0
2024-10-29,0.0,239.0,261.0,167.0,48.0,125.0,157.0,270.0,270.0
2024-10-30,0.0,189.0,250.0,128.0,16.0,54.0,94.0,290.0,310.0
2024-10-31,0.0,189.0,272.0,122.0,17.0,40.0,63.0,90.0,290.0
2024-11-01,0.0,198.0,272.0,133.0,20.0,45.0,76.0,120.0,350.0
2024-11-02,0.0,201.0,261.0,128.0,26.0,98.0,143.0,290.0,330.0
2024-11-03,0.0,188.0,228.0,144.0,33.0,107.0,174.0,360.0,270.0
2024-11-04,0.0,159.0,228.0,111.0,26.0,67.0,89.0,240.0,240.0
2024-11-05,0.0,165.0,233.0,106.0,22.0,45.0,67.0,310.0,320.0
2024-11-06,0.0,166.0,217.0,100.0,36.0,81.0,125.0,50.0,30.0
2024-11-07,0.0,149.0,200.0,89.0,24.0,63.0,98.0,360.0,20.0
2024-11-08,0.0,146.0,217.0,89.0,17.0,40.0,63.0,280.0,230.0
2024-11-09,0.0,154.0,239.0,89.0,11.0,45.0,63.0,50.0,50.0
2024-11-10,0.0,186.0,294.0,111.0,15.0,45.0,63.0,150.0,160.0
2024-11-11,0.0,202.0,289.0,128.0,18.0,45.0,67.0,90.0,150.0
2024-11-12,0.0,182.0,250.0,111.0,30.0,72.0,107.0,290.0,270.0
2024-11-13,0.0,177.0,256.0,94.0,16.0,67.0,107.0,70.0,40.0
2024-11-14,0.0,190.0,289.0,117.0,14.0,45.0,58.0,100.0,190.0
2024-11-15,0.0,183.0,239.0,106.0,39.0,81.0,112.0,240.0,280.0
2024-11-16,0.0,156.0,183.0,117.0,24.0,58.0,98.0,270.0,360.0
